ARG,20141021,7.52,7.6,7.52,7.56,95837
ARI,20141021,0.34,0.35,0.335,0.34,29538183
ARP,20141021,13.07,13.14,12.96,13.06,168815
ARU,20141021,0.06,0.061,0.059,0.059,364287
ARX,20141021,0.004,0.004,0.004,0.004,1354600
ASB,20141021,1.24,1.25,1.23,1.235,177229
ASH,20141021,1.8,1.8,1.72,1.72,39233
ASL,20141021,0.76,0.765,0.72,0.735,2407716
AST,20141021,1.33,1.34,1.327,1.34,2853481
ASX,20141021,34.72,34.95,34.51,34.63,468131
ASZ,20141021,0.755,0.76,0.75,0.75,372690
ATP,20141021,0.099,0.099,0.099,0.099,6000
AUB,20141021,10.36,10.37,10.24,10.28,41938
AVB,20141021,0.088,0.09,0.087,0.088,775361
AVG,20141021,0.415,0.42,0.405,0.405,679419
AVI,20141021,0.004,0.004,0.004,0.004,6550770
AVK,20141021,0.024,0.024,0.024,0.024,100000
AVQ,20141021,0.019,0.02,0.019,0.019,13805162
AWC,20141021,1.665,1.692,1.642,1.685,12271966
AWE,20141021,1.695,1.71,1.69,1.7,2334453
AWI,20141021,0.185,0.185,0.18,0.18,240000
AXC,20141021,0.018,0.019,0.018,0.019,1070126
AXE,20141021,0.17,0.17,0.17,0.17,9496
AYR,20141021,0.008,0.008,0.008,0.008,100000
AZJ,20141021,4.5,4.53,4.49,4.5,15310012
AZS,20141021,0.023,0.024,0.022,0.022,600000
AZV,20141021,0.43,0.44,0.43,0.44,72964
AZZ,20141021,0.42,0.43,0.42,0.42,543959
BAL,20141021,1.415,1.43,1.41,1.415,122839
BAP,20141021,2.39,2.39,2.34,2.34,152760
BAS,20141021,0.006,0.006,0.006,0.006,1177285
BAU,20141021,0.13,0.13,0.125,0.13,83173
BBG,20141021,0.645,0.66,0.64,0.66,765797
BCI,20141021,1.42,1.45,1.33,1.36,3571416
BCT,20141021,0.078,0.083,0.07,0.082,1146936
BDI,20141021,0.002,0.002,0.001,0.001,23790000
BDR,20141021,0.335,0.335,0.315,0.33,3398708
BEAR,20141021,18.26,18.33,18.25,18.29,26575
BEN,20141021,11.83,11.84,11.66,11.73,762219
BFG,20141021,0.5,0.5,0.5,0.5,16644
BGA,20141021,4.9,4.95,4.89,4.95,155233
BGL,20141021,0.835,0.835,0.805,0.81,316328
BHP,20141021,33.84,33.95,33.64,33.75,7076806
BIT,20141021,0.115,0.115,0.11,0.11,616659
BKI,20141021,1.56,1.57,1.56,1.56,156334
BKL,20141021,30.52,30.74,29.8,30.3,14905
BKN,20141021,3.79,3.87,3.66,3.66,1744360
BKW,20141021,13.28,13.34,13.26,13.31,293051
BLA,20141021,2.81,2.81,2.77,2.8,11801
BLD,20141021,4.95,5.06,4.94,5.03,4307335
BLG,20141021,0.125,0.135,0.125,0.135,30765
BLT,20141021,0.675,0.71,0.67,0.69,143721
BLX,20141021,1.12,1.135,1.12,1.135,13800
BLY,20141021,0.14,0.15,0.14,0.15,126681
BLZ,20141021,0.001,0.001,0.001,0.001,870000
BML,20141021,0.023,0.024,0.023,0.023,260635
BNE,20141021,0.011,0.012,0.011,0.012,486912
BNO,20141021,0.57,0.57,0.565,0.565,17800
BOL,20141021,0.15,0.15,0.145,0.145,269500
BOQ,20141021,12.36,12.39,12.22,12.28,1301608
BPF,20141021,0.275,0.275,0.275,0.275,133596
BPT,20141021,1.275,1.305,1.27,1.28,5494552
BRG,20141021,7.15,7.15,6.95,7.05,127351
BRL,20141021,0.036,0.036,0.034,0.035,686810
BRU,20141021,0.735,0.745,0.73,0.73,534875
BSA,20141021,0.12,0.12,0.115,0.12,317800
BSL,20141021,4.98,4.99,4.92,4.93,1385418
BTC,20141021,0.082,0.087,0.082,0.085,428278
BTR,20141021,0.255,0.255,0.255,0.255,17175
BTT,20141021,5.9,5.92,5.87,5.9,125578
BUL,20141021,0.038,0.04,0.038,0.038,803549
BUX,20141021,0.165,0.165,0.155,0.16,285102
BUY,20141021,0.016,0.016,0.015,0.015,956676
BWP,20141021,2.38,2.395,2.37,2.37,1622536
BWR,20141021,0.09,0.09,0.088,0.088,670593
BXB,20141021,9.34,9.34,9.24,9.26,2546124
BYL,20141021,0.455,0.47,0.455,0.46,212133
CAA,20141021,0.12,0.12,0.115,0.115,200000
CAB,20141021,4.74,4.83,4.67,4.7,760935
CAJ,20141021,0.61,0.635,0.59,0.6,1166798
CAQ,20141021,0.095,0.095,0.095,0.095,80000
CAS,20141021,0.28,0.31,0.28,0.31,55149
CBA,20141021,77.64,77.64,76.94,77.18,1827988
CCL,20141021,8.7,8.7,8.61,8.64,1277730
CCP,20141021,9.55,9.61,9.52,9.55,78524
CCV,20141021,1.01,1.01,0.99,1,477916
CDA,20141021,0.68,0.68,0.66,0.675,67097
CDD,20141021,5.78,5.79,5.67,5.7,310233
CDG,20141021,0.062,0.064,0.061,0.061,111100
CDM,20141021,1.42,1.425,1.405,1.42,198962
CDP,20141021,6.02,6.14,6.02,6.14,57028
CDU,20141021,1.415,1.417,1.39,1.4,146373
CEL,20141021,0.07,0.07,0.068,0.068,220000
CFU,20141021,0.008,0.008,0.008,0.008,1292041
CFX,20141021,2,2.01,2,2.01,6285723
CGF,20141021,6.71,6.74,6.58,6.61,3807972
CGR,20141021,0.205,0.215,0.205,0.21,229227
CHC,20141021,4.2,4.24,4.17,4.18,1211849
CHK,20141021,0.065,0.065,0.065,0.065,55000
CHZ,20141021,0.15,0.15,0.147,0.147,206451
CIA,20141021,0.17,0.17,0.17,0.17,22223
CIN,20141021,27.3,27.34,27.3,27.34,1625
CIX,20141021,0.465,0.465,0.465,0.465,40683
CKF,20141021,2.12,2.12,2.05,2.06,166170
CLH,20141021,2.08,2.11,2.04,2.04,503472
CLQ,20141021,0.064,0.064,0.056,0.057,1525316
CLT,20141021,0.2,0.2,0.19,0.19,25248
CLX,20141021,1.7,1.7,1.68,1.68,11120
CMG,20141021,0.38,0.38,0.365,0.365,131263
CMW,20141021,0.965,0.975,0.96,0.975,4040969
CMY,20141021,0.007,0.007,0.007,0.007,6200000
CNI,20141021,0.93,0.93,0.93,0.93,3890
CNQ,20141021,0.13,0.135,0.13,0.13,343000
CNU,20141021,1.79,1.79,1.755,1.78,145083
CNX,20141021,0.05,0.05,0.048,0.049,3312222
COE,20141021,0.42,0.42,0.4,0.41,440291
COF,20141021,0.29,0.3,0.29,0.3,109556
COH,20141021,70.9,72.61,70.79,71.78,244273
COI,20141021,0.13,0.13,0.12,0.12,1237625
COK,20141021,0.015,0.015,0.012,0.013,10174252
COZ,20141021,0.061,0.061,0.059,0.059,986267
CPL,20141021,0.03,0.03,0.028,0.029,551142
CPU,20141021,11.84,11.89,11.76,11.8,878487
CQR,20141021,3.81,3.85,3.805,3.83,1289844
CRH,20141021,0.49,0.49,0.485,0.485,802717
CRZ,20141021,9.88,9.9,9.76,9.88,506294
CSD,20141021,0.051,0.051,0.051,0.051,50000
CSE,20141021,0.255,0.255,0.255,0.255,20000
CSL,20141021,74.9,74.91,74.13,74.35,824390
CSR,20141021,3.35,3.43,3.34,3.42,3071423
CSS,20141021,0.082,0.084,0.082,0.084,4462227
CSV,20141021,1.13,1.15,1.125,1.125,66187
CTD,20141021,8.11,8.44,8.11,8.32,159847
CTN,20141021,1.04,1.045,1.04,1.045,100593
CTO,20141021,0.019,0.019,0.019,0.019,194000
CTP,20141021,0.235,0.235,0.17,0.195,4470795
CTR,20141021,0.004,0.004,0.003,0.003,5219833
CTX,20141021,28.75,28.955,28.57,28.86,660835
CUP,20141021,1.18,1.19,1.18,1.19,70360
CUU,20141021,0.02,0.02,0.019,0.019,112500
CVN,20141021,0.22,0.22,0.205,0.215,3343309
CVO,20141021,2.13,2.13,2.1,2.1,705066
CVV,20141021,0.012,0.012,0.012,0.012,618750
CVW,20141021,0.98,1,0.95,0.97,85780
CWE,20141021,0.049,0.049,0.049,0.049,36060
CWN,20141021,13.78,13.825,13.615,13.71,1453905
CWP,20141021,7.08,7.1,6.85,6.85,35080
CXO,20141021,0.058,0.058,0.055,0.055,745177
CXZ,20141021,0.225,0.235,0.205,0.205,281742
CYA,20141021,0.86,0.86,0.86,0.86,28000
CYG,20141021,2.5,2.54,2.49,2.5,26415
CZD,20141021,0.085,0.085,0.083,0.083,118563
CZI,20141021,0.19,0.2,0.18,0.18,409226
CZN,20141021,0.005,0.005,0.005,0.005,500000
CZZ,20141021,6.55,6.55,6.4,6.4,137336
DCC,20141021,0.2,0.205,0.2,0.2,94012
DCG,20141021,1.765,1.83,1.765,1.82,74990
DDT,20141021,0.027,0.027,0.027,0.027,782216
DGX,20141021,0.044,0.044,0.044,0.044,600000
DJW,20141021,4.46,4.5,4.43,4.43,60586
DLS,20141021,1.125,1.135,1.09,1.11,1919978
DLX,20141021,5.21,5.305,5.2,5.23,1566042
DMP,20141021,28.2,28.25,27.92,28,239961
DNA,20141021,0.89,0.945,0.88,0.94,2068270
DOW,20141021,4.29,4.46,4.28,4.45,4038325
DRA,20141021,0.09,0.09,0.09,0.09,82000
DSH,20141021,2.1,2.12,2,2,2493620
DSX,20141021,0.13,0.155,0.13,0.155,263233
DUE,20141021,2.41,2.43,2.41,2.43,3424525
DUI,20141021,3.37,3.39,3.35,3.36,101276
DVN,20141021,0.83,0.87,0.83,0.87,70064
DWS,20141021,1.1,1.15,1.1,1.135,92026
DXS,20141021,1.145,1.16,1.14,1.155,26753113
DYE,20141021,0.24,0.25,0.235,0.25,90010
EAL,20141021,0.49,0.49,0.48,0.48,64281
EBT,20141021,3.65,3.72,3.65,3.72,8979
EGI,20141021,1.01,1.025,1.01,1.025,18427
EGP,20141021,3.6,3.685,3.58,3.59,4553362
EHL,20141021,0.195,0.2,0.19,0.2,377712
ELD,20141021,0.175,0.185,0.175,0.18,5647544
ELM,20141021,0.175,0.18,0.175,0.18,410000
EML,20141021,0.48,0.49,0.47,0.485,145580
ENE,20141021,5.45,5.47,5.36,5.43,34505
ENN,20141021,1.35,1.35,1.335,1.35,59748
EPD,20141021,0.8,0.8,0.745,0.765,1016345
EPW,20141021,1.55,1.595,1.535,1.585,191498
EPX,20141021,1.11,1.11,1.1,1.1,37594
EQT,20141021,19.17,19.65,19.17,19.65,85788
EQX,20141021,0.275,0.275,0.275,0.275,181
ERA,20141021,1.23,1.235,1.19,1.2,271109
ESI,20141021,0.01,0.01,0.01,0.01,1050000
ESV,20141021,0.635,0.64,0.625,0.635,58485
EVN,20141021,0.695,0.695,0.66,0.66,2073695
EVR,20141021,0.625,0.625,0.625,0.625,15000
EWC,20141021,0.335,0.35,0.335,0.35,187171
EXE,20141021,0.025,0.025,0.025,0.025,500000
EXR,20141021,0.004,0.004,0.004,0.004,6150000
EZA,20141021,0.12,0.12,0.12,0.12,115000
EZL,20141021,1.15,1.15,1.15,1.15,28466
FAR,20141021,0.125,0.125,0.115,0.115,14950038
FBU,20141021,7.8,7.97,7.76,7.77,1101974
FDC,20141021,2.6,2.64,2.59,2.62,4746291
FET,20141021,1.86,1.9,1.83,1.87,223244
FFG,20141021,0.19,0.2,0.19,0.2,1311090
FGX,20141021,1.02,1.025,1.02,1.025,249869
FLK,20141021,0.22,0.22,0.22,0.22,144241
FLN,20141021,0.68,0.75,0.66,0.7,82757
FLT,20141021,41.61,41.65,41.3,41.55,442565
FMG,20141021,3.53,3.6,3.5,3.55,27196217
FML,20141021,0.012,0.012,0.011,0.011,2036621
FMS,20141021,0.02,0.02,0.019,0.02,6493471
FNP,20141021,2.93,2.93,2.85,2.88,20390
FPH,20141021,4.8,4.9,4.79,4.83,56216
FRI,20141021,1.43,1.43,1.41,1.41,23176
FSA,20141021,1.04,1.05,1.04,1.04,18271
FSF,20141021,5.65,5.65,5.6,5.65,1549
FUN,20141021,0.055,0.055,0.055,0.055,95000
FWD,20141021,1.685,1.7,1.67,1.685,55953
FXJ,20141021,0.81,0.81,0.78,0.79,9566420
FXL,20141021,3.5,3.52,3.44,3.47,364892
FZR,20141021,0.255,0.255,0.255,0.255,50000
GAP,20141021,0.26,0.265,0.255,0.255,327067
GBG,20141021,0.033,0.033,0.031,0.033,1419856
GBI,20141021,0.25,0.265,0.25,0.265,62782
GBT,20141021,3.92,3.92,3.88,3.89,25422
GCS,20141021,0.46,0.47,0.46,0.47,7537
GDI,20141021,0.875,0.88,0.87,0.875,288717
GDY,20141021,0.04,0.04,0.038,0.038,268197
GFF,20141021,0.625,0.63,0.62,0.63,105807238
GGG,20141021,0.08,0.08,0.077,0.079,540361
GHC,20141021,1.37,1.4,1.37,1.395,630745
GID,20141021,0.275,0.28,0.24,0.25,1175799
GJT,20141021,1.65,1.66,1.615,1.62,11661
GMA,20141021,3.52,3.54,3.46,3.5,595972
GMG,20141021,5.4,5.45,5.39,5.43,4157917
GNC,20141021,8.41,8.57,8.4,8.57,545214
GNE,20141021,1.79,1.8,1.79,1.8,64057
GOLD,20141021,135.1,136.25,135.1,135.53,4703
GOR,20141021,0.275,0.28,0.275,0.275,336262
GOZ,20141021,2.71,2.73,2.7,2.73,119165
GPT,20141021,3.91,3.96,3.91,3.94,9238285
GRR,20141021,0.125,0.125,0.12,0.12,330292
GRY,20141021,0.11,0.11,0.099,0.099,1097529
GUD,20141021,6.79,6.97,6.74,6.92,162906
GWA,20141021,2.61,2.64,2.58,2.63,194751
GXL,20141021,9.23,9.39,9.18,9.26,375291
GXY,20141021,0.036,0.038,0.034,0.036,1942920
HAV,20141021,0.135,0.145,0.135,0.145,214259
HAZ,20141021,0.031,0.032,0.031,0.032,300000
HCH,20141021,0.215,0.225,0.215,0.225,180283
HFA,20141021,1.48,1.48,1.437,1.47,29068
HFR,20141021,0.615,0.615,0.615,0.615,10697
HGG,20141021,3.46,3.49,3.43,3.44,16835342
HGO,20141021,0.535,0.59,0.535,0.59,51670
HHL,20141021,1.89,1.89,1.84,1.84,17722
HHV,20141021,1.105,1.105,1.08,1.08,175669
HIG,20141021,0.052,0.052,0.05,0.05,268461
HIL,20141021,1.29,1.335,1.27,1.285,242383
HJB,20141021,0.023,0.024,0.022,0.022,2400056
HPI,20141021,2.31,2.35,2.3,2.34,188341
HSN,20141021,1.51,1.53,1.48,1.49,67583
HSO,20141021,2.4,2.415,2.37,2.4,5737231
HUB,20141021,0.975,0.975,0.94,0.945,45246
HVN,20141021,3.37,3.41,3.36,3.39,2436873
HZN,20141021,0.275,0.285,0.272,0.275,983704
IAA,20141021,52.96,52.96,52.06,52.11,5458
IAF,20141021,104.36,104.36,103.83,103.95,13746
IAG,20141021,6,6.01,5.95,6.01,5775242
IAU,20141021,0.25,0.255,0.245,0.25,401583
IBG,20141021,0.097,0.098,0.086,0.086,1744095
IBK,20141021,42.1,42.1,41.7,41.7,21120
IBY,20141021,0.2,0.205,0.195,0.205,614773
ICG,20141021,0.017,0.017,0.016,0.016,1381000
ICN,20141021,0.14,0.145,0.14,0.145,20600
ICQ,20141021,1.18,1.21,1.18,1.195,96885
ICU,20141021,0.22,0.235,0.215,0.235,650045
IDC,20141021,0.016,0.016,0.015,0.016,1680294
IDR,20141021,2,2.02,1.99,1.995,237199
IEM,20141021,46.65,46.83,45.91,45.91,42432
IEU,20141021,48.72,48.72,48,48,18001
IFL,20141021,8.61,8.65,8.52,8.62,1253863
IFM,20141021,1.15,1.16,1.145,1.155,675222
IFN,20141021,0.245,0.26,0.245,0.25,2461098
IGO,20141021,4.28,4.39,4.24,4.37,646527
IHD,20141021,14.8,14.88,14.79,14.82,8074
IIN,20141021,7.82,7.87,7.765,7.84,427972
IJH,20141021,152.62,152.62,151.4,151.4,245
IJP,20141021,12.68,12.7,12.53,12.55,22768
ILB,20141021,109.4,109.47,109.32,109.47,631
ILC,20141021,24.46,24.49,24.19,24.19,40491
ILU,20141021,7.55,7.61,7.47,7.55,1112044
IMF,20141021,1.93,1.97,1.93,1.935,170138
INA,20141021,0.442,0.442,0.43,0.43,584388
IOF,20141021,3.37,3.42,3.34,3.37,1854335
IOO,20141021,84.47,84.5,83.53,83.59,30602
IOZ,20141021,23.09,23.09,22.93,22.97,24348
IPB,20141021,0.355,0.355,0.34,0.34,108087
IPD,20141021,0.435,0.45,0.435,0.435,175609
IPE,20141021,0.34,0.34,0.335,0.335,64008
IPL,20141021,2.74,2.78,2.73,2.75,2846141
IPP,20141021,2.55,2.61,2.49,2.6,372778
IPT,20141021,0.02,0.02,0.02,0.02,125000
IQE,20141021,2.6,2.6,2.59,2.6,2258691
IRE,20141021,9.87,9.87,9.755,9.8,254742
IRI,20141021,0.965,0.965,0.94,0.94,64773
IRM,20141021,0.017,0.017,0.017,0.017,10000
IRN,20141021,0.28,0.28,0.275,0.275,3060640
IRU,20141021,124.2,124.2,123.2,123.2,269
ISD,20141021,2.88,2.94,2.74,2.89,268843
ISO,20141021,3.79,3.79,3.77,3.77,4555
ISU,20141021,1.33,1.357,1.29,1.305,90418
IVC,20141021,11.2,11.4,11.17,11.2,216752
IVE,20141021,69.92,69.95,68.83,68.83,5623
IVV,20141021,218.85,219,216.64,216.83,27692
IVX,20141021,0.064,0.065,0.063,0.065,482758
IXI,20141021,99.36,99.38,99.14,99.16,598
IXJ,20141021,107,107.24,105.94,105.94,6927
IXP,20141021,69.2,69.2,69.13,69.13,350
IXR,20141021,0.021,0.021,0.02,0.02,1897788
IZZ,20141021,43.6,43.6,43.22,43.22,3362
JBH,20141021,14.72,14.76,14.58,14.65,640309
JCS,20141021,0.021,0.021,0.02,0.02,583689
JHC,20141021,2.39,2.39,2.375,2.38,367418
JHX,20141021,11.81,11.84,11.73,11.8,1581633
JIN,20141021,1.12,1.13,1.12,1.13,87154
JKA,20141021,0.045,0.046,0.045,0.045,1273317
JPR,20141021,0.4,0.4,0.4,0.4,115282
KAR,20141021,3.14,3.16,3.015,3.07,7479679
KAS,20141021,0.069,0.071,0.067,0.071,524916
KBC,20141021,0.17,0.17,0.165,0.165,162500
KBL,20141021,0.045,0.045,0.043,0.043,371572
KCN,20141021,0.74,0.745,0.73,0.73,1635960
KDL,20141021,0.13,0.13,0.105,0.105,585975
KEY,20141021,0.013,0.013,0.013,0.013,25000
KGL,20141021,0.25,0.25,0.25,0.25,24000
KMD,20141021,2.68,2.74,2.64,2.71,1318394
KME,20141021,0.32,0.32,0.32,0.32,3
KNL,20141021,0.24,0.245,0.22,0.22,1490735
KOV,20141021,6.16,6.2,6.1,6.1,17664
KRM,20141021,0.41,0.41,0.38,0.38,172365
KSC,20141021,1.47,1.48,1.47,1.48,4334
KTE,20141021,0.016,0.016,0.016,0.016,501620
LAU,20141021,0.37,0.37,0.37,0.37,1432
LCM,20141021,0.8,0.8,0.76,0.77,113201
LEI,20141021,19.05,19.31,19.01,19.3,279922
LEP,20141021,3.24,3.24,3.14,3.14,135706
LER,20141021,0.105,0.105,0.105,0.105,199334
LHB,20141021,0.15,0.15,0.15,0.15,10000
LHC,20141021,2.28,2.3,2.26,2.28,15043
LIC,20141021,1.925,1.925,1.89,1.9,1057949
LKO,20141021,0.003,0.003,0.003,0.003,1899988
LLC,20141021,15.09,15.11,14.99,15.06,2859379
LMR,20141021,0.036,0.04,0.034,0.034,1310000
LNG,20141021,3.07,3.1,2.98,2.98,3088591
LNR,20141021,0.34,0.355,0.34,0.345,416712
LOM,20141021,0.39,0.39,0.375,0.375,78924
LRS,20141021,0.042,0.042,0.039,0.042,107571
LSR,20141021,0.014,0.015,0.014,0.015,34278
LTR,20141021,0.025,0.025,0.025,0.025,830000
LTX,20141021,0.03,0.03,0.025,0.025,435000
LYC,20141021,0.086,0.087,0.081,0.087,15544810
MAD,20141021,0.21,0.21,0.2,0.2,575009
MAH,20141021,0.099,0.1,0.098,0.098,494212
MAT,20141021,0.195,0.195,0.175,0.185,93208
MBE,20141021,0.235,0.24,0.23,0.235,405914
MBN,20141021,0.037,0.037,0.033,0.034,2875034
MCE,20141021,0.9,0.9,0.88,0.88,199926
MCP,20141021,1.25,1.265,1.24,1.265,13101
MCR,20141021,0.59,0.59,0.57,0.585,274756
MCS,20141021,0.36,0.37,0.355,0.355,248399
MCX,20141021,0.215,0.22,0.215,0.22,7600
MDL,20141021,1.45,1.5,1.4,1.46,125799
MEL,20141021,0.054,0.061,0.053,0.061,223500
MEO,20141021,0.03,0.03,0.026,0.026,3198425
MEU,20141021,0.015,0.016,0.015,0.016,593308
MFC,20141021,0.006,0.006,0.006,0.006,1100000
MFF,20141021,1.49,1.54,1.49,1.51,983200
MFG,20141021,13.13,13.17,12.99,13.03,253310
MGR,20141021,1.715,1.74,1.71,1.74,17292779
MGX,20141021,0.505,0.515,0.487,0.495,4894571
MHI,20141021,0.23,0.23,0.23,0.23,13042
MIG,20141021,0.33,0.33,0.33,0.33,7420
MIN,20141021,8.3,8.37,8.28,8.3,331820
MIR,20141021,2.5,2.56,2.5,2.55,53623
MIX,20141021,0.21,0.21,0.21,0.21,57970
MIZ,20141021,0.006,0.006,0.004,0.005,4102904
MKB,20141021,0.13,0.14,0.13,0.135,368259
MLB,20141021,1.32,1.365,1.32,1.365,31059
MLD,20141021,1.215,1.22,1.16,1.185,644787
MLT,20141021,4.21,4.25,4.21,4.22,107978
MLX,20141021,0.22,0.23,0.215,0.215,695506
MML,20141021,0.69,0.69,0.665,0.68,1892904
MMS,20141021,9.86,9.91,9.77,9.83,147054
MNC,20141021,0.014,0.014,0.013,0.014,9080204
MND,20141021,12.21,12.29,12.15,12.23,329992
MNE,20141021,0.016,0.016,0.015,0.015,2973511
MNF,20141021,2.98,3.11,2.98,3.06,149982
MNS,20141021,0.2,0.225,0.2,0.205,930895
MNW,20141021,0.1,0.105,0.092,0.105,10802877
MNY,20141021,1.21,1.215,1.21,1.21,26976
MNZ,20141021,1.25,1.25,1.24,1.24,8525
MOC,20141021,2.46,2.53,2.46,2.49,61568
MOD,20141021,0.007,0.007,0.007,0.007,1597000
MOY,20141021,0.075,0.076,0.075,0.076,622
MOZ,20141021,0.009,0.009,0.008,0.008,890000
MPJ,20141021,0.01,0.01,0.008,0.01,5675121
MQA,20141021,2.91,3.06,2.9,3.04,2341919
MQG,20141021,58.7,58.87,58.3,58.41,756309
MRF,20141021,0.085,0.088,0.085,0.085,169916
MRM,20141021,1.9,1.93,1.82,1.825,1405548
MRP,20141021,0.125,0.13,0.125,0.13,126000
MSB,20141021,3.9,3.9,3.73,3.75,507405
MSV,20141021,0.032,0.032,0.032,0.032,400000
MTA,20141021,0.125,0.14,0.12,0.13,1373218
MTE,20141021,0.03,0.03,0.03,0.03,64258
MTR,20141021,2.33,2.33,2.27,2.27,714112
MTS,20141021,2.64,2.67,2.62,2.67,3246277
MTU,20141021,7.72,7.72,7.64,7.7,525433
MUE,20141021,0.036,0.037,0.036,0.037,279888
MVF,20141021,1.595,1.615,1.505,1.51,652994
MVP,20141021,1.18,1.18,1.18,1.18,1446
MVW,20141021,20.24,20.24,20.23,20.23,1491
MXI,20141021,0.85,0.89,0.845,0.845,49167
MYR,20141021,1.805,1.805,1.785,1.79,2683160
MYS,20141021,4.65,4.65,4.56,4.58,16058
MYX,20141021,0.74,0.745,0.737,0.74,379792
MZI,20141021,0.006,0.006,0.006,0.006,1106173
NAB,20141021,33.5,33.68,33.36,33.52,4183388
NAN,20141021,0.975,0.985,0.97,0.98,156503
