NCK,20141023,2.9,2.9,2.86,2.86,13273
NCM,20141023,9.92,10.15,9.91,10.14,5305687
NDO,20141023,0.042,0.043,0.041,0.043,410000
NEA,20141023,0.56,0.58,0.56,0.575,1007820
NEC,20141023,2,2.01,1.982,2,2697664
NEN,20141023,0.031,0.032,0.031,0.031,617635
NEU,20141023,0.081,0.084,0.081,0.084,508548
NGE,20141023,0.015,0.015,0.015,0.015,144000
NHC,20141023,2.31,2.39,2.31,2.31,196980
NHF,20141023,3,3.04,2.98,3.01,1111804
NKP,20141023,0.065,0.07,0.064,0.068,40000
NMS,20141023,1.38,1.38,1.38,1.38,1334
NNW,20141023,0.39,0.39,0.385,0.39,60508
NOD,20141023,0.053,0.053,0.053,0.053,1500000
NSE,20141023,0.097,0.098,0.081,0.086,2585460
NSL,20141023,0.009,0.009,0.008,0.008,2798199
NSR,20141023,1.385,1.4,1.355,1.39,442391
NST,20141023,1.34,1.38,1.31,1.34,6102526
NTC,20141023,0.59,0.595,0.575,0.575,93762
NTU,20141023,0.27,0.3,0.265,0.3,829352
NUF,20141023,4.85,4.9,4.8,4.86,414353
NVT,20141023,5.41,5.55,5.41,5.52,490820
NWE,20141023,0.011,0.011,0.011,0.011,156784
NWH,20141023,0.725,0.745,0.725,0.74,426739
NWS,20141023,17.05,17.09,16.99,17.03,53295
NWT,20141023,0.185,0.19,0.18,0.18,364699
NXR,20141023,0.03,0.032,0.03,0.03,2602650
NXT,20141023,1.795,1.84,1.75,1.84,343766
NZO,20141023,0.67,0.67,0.66,0.67,124323
OBJ,20141023,0.099,0.1,0.097,0.098,1812424
OBS,20141023,0.67,0.67,0.665,0.67,279583
OEC,20141023,0.33,0.33,0.31,0.315,153562
OEL,20141023,0.095,0.095,0.094,0.094,1905977
OEX,20141023,0.084,0.084,0.084,0.084,75838
OFX,20141023,2.51,2.53,2.5,2.52,270907
OGC,20141023,2.42,2.46,2.41,2.44,356435
OGI,20141023,0.012,0.017,0.012,0.013,48717867
OGX,20141023,0.1,0.11,0.099,0.11,623270
ORA,20141023,1.635,1.66,1.622,1.63,2564678
ORE,20141023,2.62,2.87,2.62,2.74,235603
ORG,20141023,14.24,14.28,13.96,14.15,3422134
ORI,20141023,19.55,19.61,19.31,19.4,908470
ORL,20141023,3.99,3.99,3.91,3.99,5062
OSH,20141023,8.68,8.68,8.55,8.6,5821906
OSL,20141023,0.115,0.115,0.11,0.115,65034
OTH,20141023,0.585,0.59,0.575,0.59,184084
OVH,20141023,0.315,0.32,0.31,0.31,708100
OZB,20141023,0.006,0.006,0.006,0.006,4920455
OZF,20141023,21.14,21.14,21.09,21.13,62120
OZG,20141023,0.185,0.185,0.18,0.18,28500
OZL,20141023,4.07,4.1,4.03,4.06,854091
PAF,20141023,0.91,0.92,0.91,0.92,54380
PAN,20141023,0.555,0.585,0.55,0.58,755193
PBD,20141023,0.015,0.016,0.015,0.016,964200
PBG,20141023,0.44,0.45,0.44,0.45,2249032
PBT,20141023,0.22,0.22,0.215,0.215,278122
PCL,20141023,0.045,0.045,0.043,0.043,4092019
PDN,20141023,0.34,0.345,0.332,0.345,4075063
PDY,20141023,0.008,0.008,0.007,0.008,510421
PEN,20141023,0.024,0.024,0.023,0.023,1763000
PEX,20141023,0.077,0.077,0.077,0.077,19480
PFG,20141023,0.091,0.091,0.091,0.091,165581
PFL,20141023,1.29,1.29,1.285,1.285,2258
PGC,20141023,0.34,0.34,0.32,0.33,181234
PGF,20141023,0.96,0.96,0.93,0.93,87891
PGH,20141023,3.87,3.92,3.82,3.84,557230
PGI,20141023,0.03,0.03,0.029,0.029,243673
PGR,20141023,0.845,0.855,0.84,0.84,83850
PIO,20141023,0.016,0.017,0.016,0.017,100000
PLP,20141023,0.024,0.024,0.022,0.022,69720
PMC,20141023,1.765,1.78,1.745,1.755,112529
PMV,20141023,10.09,10.16,9.94,9.98,153080
PMY,20141023,0.026,0.026,0.025,0.026,1177851
PNA,20141023,1.7,1.707,1.665,1.69,1577068
PNL,20141023,0.33,0.33,0.33,0.33,6032
POP,20141023,0.05,0.05,0.05,0.05,25000
POS,20141023,0.155,0.16,0.15,0.15,2639229
PPC,20141023,1.22,1.22,1.175,1.175,46328
PPS,20141023,0.2,0.205,0.2,0.205,397099
PPT,20141023,45.2,45.62,44.98,45.47,204706
PPX,20141023,0.065,0.069,0.065,0.065,1106681
PRG,20141023,2.59,2.59,2.53,2.53,54466
PRR,20141023,0.038,0.038,0.038,0.038,1474566
PRT,20141023,0.86,0.88,0.84,0.85,576159
PRU,20141023,0.35,0.355,0.345,0.345,1473242
PRY,20141023,4.38,4.46,4.38,4.46,1540990
PSY,20141023,0.38,0.385,0.37,0.37,1731026
PSZ,20141023,0.81,0.81,0.81,0.81,4000
PTM,20141023,6.29,6.4,6.28,6.38,871897
PVD,20141023,0.51,0.515,0.505,0.505,209544
PXG,20141023,0.093,0.095,0.092,0.094,404529
PXS,20141023,0.047,0.047,0.047,0.047,121004
PYM,20141023,0.009,0.009,0.009,0.009,1610427
QAN,20141023,1.375,1.415,1.37,1.375,8522903
QBE,20141023,10.9,11.03,10.87,11,2690959
QBL,20141023,0.024,0.024,0.023,0.023,6777294
QFX,20141023,0.007,0.007,0.007,0.007,500000
QHL,20141023,0.17,0.17,0.17,0.17,43965
QMN,20141023,0.009,0.009,0.009,0.009,133942
QOZ,20141023,12.35,12.36,12.35,12.36,16370
QRX,20141023,0.025,0.027,0.021,0.022,237863
QUB,20141023,2.42,2.43,2.39,2.39,2935780
QVE,20141023,0.985,0.995,0.98,0.995,285189
QXQ,20141023,0.008,0.01,0.008,0.009,996686
RBX,20141023,0.01,0.01,0.01,0.01,1
RCB,20141023,20.34,20.36,20.28,20.35,10317
RCG,20141023,0.6,0.6,0.595,0.6,353256
RCM,20141023,0.021,0.021,0.02,0.02,101000
RCR,20141023,2.74,2.75,2.64,2.66,144711
RDF,20141023,1.145,1.145,1.145,1.145,24048
RDH,20141023,1.28,1.28,1.28,1.28,1200
RDM,20141023,0.165,0.165,0.165,0.165,80739
RDR,20141023,0.031,0.033,0.031,0.032,179866
RDV,20141023,29.37,29.57,29.37,29.44,4338
REA,20141023,43.29,43.34,42.93,43.25,223577
REC,20141023,5.83,6.04,5.79,5.82,1342094
RED,20141023,0.087,0.089,0.086,0.088,1112469
REG,20141023,4.1,4.19,4.08,4.14,1028621
REX,20141023,1,1,1,1,29322
RFE,20141023,0.034,0.035,0.029,0.032,895624
RFG,20141023,4.85,4.88,4.81,4.84,208156
RFL,20141023,0.31,0.32,0.295,0.295,316541
RFX,20141023,0.39,0.395,0.39,0.39,312081
RGS,20141023,0.18,0.18,0.165,0.17,115783
RHC,20141023,49.75,51.1,49.75,51.1,650799
RHL,20141023,3.5,3.5,3.5,3.5,572
RHP,20141023,1.015,1.1,1.015,1.1,41323
RIC,20141023,0.83,0.855,0.83,0.85,80423
RIO,20141023,60.2,60.47,59.76,59.87,2134527
RKN,20141023,1.91,1.91,1.875,1.9,12590
RLE,20141023,0.33,0.345,0.325,0.34,500259
RMD,20141023,5.44,5.45,5.355,5.37,5395196
RMS,20141023,0.054,0.054,0.052,0.052,662243
RND,20141023,0.65,0.65,0.64,0.64,11973
RNI,20141023,0.105,0.105,0.095,0.095,1107435
RNO,20141023,0.031,0.031,0.03,0.03,613664
RNS,20141023,0.07,0.07,0.069,0.069,243192
RNY,20141023,0.28,0.28,0.28,0.28,490000
ROC,20141023,0.685,0.69,0.685,0.69,682310
ROL,20141023,0.485,0.487,0.485,0.487,611139
ROY,20141023,0.034,0.034,0.034,0.034,30834
RQL,20141023,0.155,0.16,0.155,0.16,336587
RRL,20141023,1.49,1.525,1.47,1.52,1328817
RRS,20141023,0.016,0.016,0.015,0.015,1532193
RSG,20141023,0.34,0.34,0.325,0.335,4365004
RSM,20141023,20.4,20.4,20.4,20.4,42
RTD,20141023,0.003,0.003,0.003,0.003,200000
RTG,20141023,0.955,0.96,0.95,0.96,132000
RTR,20141023,0.043,0.043,0.042,0.042,201385
RVY,20141023,0.036,0.036,0.03,0.034,541722
RWD,20141023,0.58,0.59,0.58,0.59,15750
RWH,20141023,3.16,3.16,3.16,3.16,1817
RXH,20141023,0.24,0.245,0.235,0.24,46200
RXL,20141023,0.041,0.042,0.041,0.041,4550845
RXM,20141023,0.23,0.23,0.225,0.225,46817
RXP,20141023,0.625,0.625,0.6,0.615,48450
SAI,20141023,3.77,3.91,3.77,3.88,4412002
SAR,20141023,0.33,0.34,0.325,0.325,1089522
SBB,20141023,0.092,0.096,0.092,0.095,468680
SBM,20141023,0.145,0.145,0.14,0.14,328451
SCG,20141023,3.37,3.44,3.37,3.41,9251799
SCP,20141023,1.695,1.73,1.695,1.73,2109298
SDA,20141023,1.925,1.925,1.865,1.87,51457
SDF,20141023,1.42,1.435,1.41,1.435,488884
SDG,20141023,1.72,1.74,1.715,1.72,54482
SDL,20141023,0.068,0.073,0.064,0.064,29805276
SDM,20141023,0.495,0.505,0.495,0.5,92500
SEA,20141023,1.11,1.13,1.105,1.115,1111850
SEG,20141023,0.015,0.015,0.014,0.014,10663646
SEH,20141023,0.19,0.195,0.187,0.195,1799212
SEK,20141023,16.03,16.17,15.89,15.95,707266
SEN,20141023,0.052,0.052,0.051,0.051,313000
SER,20141023,0.071,0.071,0.067,0.067,633565
SFH,20141023,0.805,0.81,0.8,0.8,12310
SFR,20141023,5.69,5.69,5.58,5.65,272321
SFX,20141023,0.86,0.9,0.86,0.86,260306
SFY,20141023,53.39,53.4,53.2,53.23,27472
SGF,20141023,1.8,1.82,1.78,1.8,40615
SGH,20141023,6.08,6.14,6.06,6.11,648353
SGM,20141023,10.97,11,10.83,10.85,413763
SGN,20141023,1.09,1.105,1.08,1.095,917178
SGP,20141023,4.05,4.085,4,4.03,7835227
SGQ,20141023,0.09,0.095,0.09,0.092,206255
SGT,20141023,3.29,3.37,3.29,3.36,676825
SHJ,20141023,2.74,2.81,2.69,2.7,236859
SHL,20141023,18.02,18.25,18.02,18.2,1122938
SHP,20141023,0.016,0.018,0.016,0.017,2845882
SHV,20141023,6.2,6.25,5.955,6.12,116704
SIP,20141023,0.755,0.77,0.75,0.765,2052915
SIQ,20141023,1.5,1.5,1.46,1.5,199536
SIR,20141023,2.91,2.96,2.9,2.96,1168321
SIV,20141023,6,6.01,5.935,6,21659
SKC,20141023,3.46,3.49,3.44,3.46,498325
SKE,20141023,2.25,2.34,2.235,2.34,1344948
SKI,20141023,1.845,1.867,1.837,1.855,2910213
SKT,20141023,5.35,5.38,5.27,5.35,272759
SLF,20141023,10.17,10.25,10.15,10.18,50054
SLK,20141023,1.73,1.78,1.73,1.78,1457
SLM,20141023,1.35,1.35,1.33,1.335,8189
SLR,20141023,0.345,0.345,0.335,0.34,1470542
SLT,20141023,0.005,0.005,0.005,0.005,800000
SLX,20141023,0.66,0.665,0.645,0.645,661225
SMN,20141023,0.53,0.54,0.515,0.54,47697
SMX,20141023,3.89,4.07,3.89,4.07,63386
SNY,20141023,0.22,0.22,0.215,0.215,46819
SOL,20141023,14.79,14.79,14.51,14.52,101357
SOM,20141023,2.5,2.6,2.44,2.6,151380
SPK,20141023,2.68,2.74,2.665,2.73,1177460
SPL,20141023,0.64,0.66,0.64,0.66,392633
SPO,20141023,1.87,1.895,1.86,1.875,1564912
SRI,20141023,0.04,0.04,0.039,0.039,365000
SRR,20141023,0.021,0.022,0.021,0.022,596885
SRV,20141023,5.22,5.25,5.16,5.16,13109
SRX,20141023,23.9,23.96,23.46,23.75,244188
SSM,20141023,0.18,0.185,0.18,0.185,195346
SSN,20141023,0.019,0.019,0.018,0.018,335915
STB,20141023,0.18,0.185,0.175,0.18,220500
STO,20141023,12.98,12.98,12.65,12.74,8140069
STS,20141023,0.6,0.6,0.6,0.6,17661
STW,20141023,50.64,50.84,50.57,50.72,103548
STX,20141023,0.095,0.095,0.094,0.094,976779
SUD,20141023,0.066,0.07,0.066,0.07,1531220
SUL,20141023,7.79,7.79,7.41,7.45,2047467
SUN,20141023,14.21,14.3,14.12,14.23,3810636
SUR,20141023,0.008,0.008,0.007,0.007,2736144
SVM,20141023,0.215,0.215,0.21,0.21,102214
SVW,20141023,6.66,6.74,6.59,6.66,299669
SWL,20141023,1.38,1.55,1.365,1.49,76375
SWM,20141023,1.58,1.63,1.575,1.62,3600388
SXE,20141023,0.495,0.5,0.495,0.5,33292
SXG,20141023,0.014,0.015,0.014,0.015,2725838
SXL,20141023,0.845,0.85,0.802,0.835,3977052
SXY,20141023,0.495,0.51,0.485,0.5,2179142
SYD,20141023,4.29,4.32,4.26,4.29,2579922
SYI,20141023,29.48,29.64,29.48,29.58,14298
SYR,20141023,3.32,3.68,3.15,3.62,886999
TAH,20141023,3.87,3.96,3.87,3.92,4232416
TAP,20141023,0.62,0.62,0.605,0.605,28933
TAR,20141023,0.007,0.007,0.007,0.007,4000000
TAW,20141023,0.015,0.015,0.013,0.013,1254045
TCL,20141023,8,8.02,7.98,8.02,3068417
TCN,20141023,0.077,0.077,0.07,0.07,613897
TEN,20141023,0.23,0.245,0.23,0.245,8823152
TFC,20141023,1.53,1.565,1.515,1.55,501908
TGA,20141023,2.52,2.52,2.46,2.49,143912
TGG,20141023,1.345,1.345,1.33,1.335,196445
TGR,20141023,3.53,3.54,3.49,3.53,388468
TGS,20141023,0.255,0.255,0.245,0.255,1283909
TGZ,20141023,0.655,0.655,0.64,0.65,27868
THX,20141023,0.11,0.12,0.11,0.115,431833
TIS,20141023,0.315,0.32,0.315,0.32,91630
TIX,20141023,2.26,2.29,2.26,2.27,142537
TLG,20141023,0.415,0.42,0.41,0.42,127218
TLM,20141023,0.19,0.19,0.18,0.18,853065
TLS,20141023,5.48,5.5,5.47,5.5,30607795
TME,20141023,3.4,3.43,3.39,3.42,429080
TNE,20141023,3.19,3.25,3.15,3.23,458236
TOE,20141023,0.084,0.085,0.083,0.083,219692
TOF,20141023,1.95,1.97,1.95,1.95,41154
TOL,20141023,5.81,5.915,5.47,5.47,8440748
TOX,20141023,2.38,2.41,2.36,2.4,155435
TPI,20141023,0.865,0.87,0.83,0.85,17572879
TPM,20141023,7.13,7.15,7.08,7.1,736201
TPR,20141023,0.165,0.165,0.165,0.165,400000
TPT,20141023,0.008,0.008,0.007,0.007,31349037
TRG,20141023,9.9,10.01,9.9,9.95,17191
TRS,20141023,8.12,8.13,8.08,8.13,50696
TRY,20141023,0.7,0.7,0.67,0.675,636273
TSE,20141023,1.895,1.95,1.895,1.94,4680292
TSM,20141023,0.345,0.345,0.34,0.34,64812
TSV,20141023,0.005,0.005,0.005,0.005,5450000
TTE,20141023,0.022,0.023,0.022,0.023,340000
TTN,20141023,0.405,0.415,0.4,0.4,215205
TTS,20141023,3.18,3.22,3.165,3.22,2764801
TWD,20141023,3.8,3.81,3.8,3.81,2630
TWE,20141023,4.4,4.5,4.39,4.49,1159223
TWR,20141023,1.75,1.75,1.74,1.74,15325
TZL,20141023,0.105,0.115,0.105,0.105,696265
TZN,20141023,0.068,0.068,0.068,0.068,2767
UBI,20141023,0.15,0.16,0.15,0.16,96250
UCM,20141023,0.25,0.25,0.22,0.22,22000
UEQ,20141023,0.008,0.008,0.007,0.007,263568
UGL,20141023,6.16,6.27,6.13,6.19,962891
UML,20141023,0.01,0.01,0.009,0.009,1185030
UNS,20141023,0.655,0.655,0.63,0.635,1193821
UNV,20141023,0.1,0.1,0.1,0.1,121861
URF,20141023,1.96,1.96,1.96,1.96,2800
USD,20141023,11.23,11.24,11.2,11.24,83361
UXC,20141023,0.85,0.862,0.845,0.855,213220
VAF,20141023,49.06,49.09,48.95,49.08,9077
VAH,20141023,0.375,0.375,0.37,0.375,162670
VAP,20141023,63.86,64.67,63.86,64.36,12957
VAS,20141023,68.27,68.31,68.07,68.1,39896
VED,20141023,2.18,2.2,2.18,2.19,1249359
VEI,20141023,0.69,0.73,0.68,0.72,3713050
VEU,20141023,54.57,54.57,54,54.14,15707
VGB,20141023,47.62,47.63,47.52,47.52,1710
VGE,20141023,52.72,52.76,52.65,52.65,103
VHL,20141023,0.007,0.008,0.007,0.007,13160465
VHY,20141023,64.52,64.53,64.22,64.22,60377
VIC,20141023,0.005,0.006,0.005,0.005,2147010
VLA,20141023,0.29,0.29,0.28,0.28,1975
VLC,20141023,61.17,61.2,61.1,61.2,10713
VLW,20141023,1.85,1.87,1.84,1.85,43511
VMC,20141023,0.23,0.23,0.22,0.22,127400
VMT,20141023,0.042,0.043,0.041,0.043,283555
VOC,20141023,5.43,5.44,5.32,5.36,104797
VRL,20141023,6.98,7.05,6.89,6.95,299560
VRT,20141023,8,8.09,7.95,8.09,204313
VSO,20141023,43.65,43.65,43.43,43.43,3511
VTG,20141023,1.18,1.195,1.12,1.17,108809
VTM,20141023,0.025,0.025,0.022,0.022,3050
VTS,20141023,114.04,114.04,113.4,113.4,11611
VXL,20141023,0.66,0.665,0.65,0.66,103300
WAA,20141023,1.3,1.3,1.29,1.29,17890
WAM,20141023,1.935,1.94,1.92,1.93,419420
WAX,20141023,1.13,1.13,1.11,1.11,27961
WBA,20141023,1.15,1.18,1.15,1.18,6339
WBB,20141023,5.18,5.24,5.18,5.24,28139
WBC,20141023,33.65,34.02,33.64,34.02,4214946
WCN,20141023,0.011,0.011,0.011,0.011,564000
WDS,20141023,0.315,0.315,0.29,0.29,892649
WEB,20141023,3.28,3.32,3.27,3.29,106087
WEC,20141023,0.165,0.165,0.165,0.165,2000
WES,20141023,41.94,42.25,41.9,42.23,1650497
WFD,20141023,7.49,7.54,7.49,7.52,8092798
WHC,20141023,1.57,1.575,1.505,1.525,3543004
WHF,20141023,4.2,4.2,4.17,4.17,16446
WIC,20141023,1.12,1.15,1.12,1.125,24060
WMK,20141023,0.955,0.96,0.94,0.955,82860
WMN,20141023,0.31,0.31,0.305,0.31,54666
WOR,20141023,13.48,13.53,13.41,13.5,1751494
WOW,20141023,34.65,34.88,34.62,34.86,1963844
WPL,20141023,39.88,39.97,39.665,39.97,1489750
WRR,20141023,0.165,0.165,0.165,0.165,5
WSA,20141023,4.6,4.62,4.42,4.45,2318871
WTF,20141023,3.01,3.02,3,3.02,541760
WTP,20141023,0.89,0.89,0.88,0.89,52183
WVL,20141023,0.014,0.014,0.014,0.014,95303
XRO,20141023,15.1,15.1,14.61,14.85,41997
YAL,20141023,0.23,0.23,0.21,0.23,117579
YBR,20141023,0.625,0.63,0.62,0.62,32905
YOW,20141023,0.54,0.545,0.515,0.52,452320
YRR,20141023,0.011,0.011,0.01,0.01,881109
ZIP,20141023,0.34,0.46,0.325,0.415,9480569
XAF,20141023,5495.6,5499.9,5474.2,5495.5,0
XAO,20141023,5373.3,5376.9,5353.2,5369.9,0
XAT,20141023,5344.7,5348.2,5323.5,5342.5,0
XDJ,20141023,1791.1,1791.6,1777.9,1782.6,0
XEC,20141023,1088.8,1092.8,1087.1,1087.1,0
XEJ,20141023,13580.9,13580.9,13412,13467.3,0
XFJ,20141023,6085.5,6112.8,6073.6,6112.8,0
XFL,20141023,5558.4,5563.5,5537,5559.3,0
XGD,20141023,2019.4,2019.4,1978.7,2007.6,0
XHJ,20141023,15412.9,15495.8,15355.2,15492,0
XIJ,20141023,769.8,777.9,767.7,770.2,0
XJO,20141023,5385.9,5389.2,5364.5,5383.1,0
XJR,20141023,3872.2,3872.2,3804.9,3813.8,0
XKO,20141023,5326.9,5330,5306,5324.2,0
XMD,20141023,4483.2,4492.3,4456.2,4467.4,0
XMJ,20141023,9373.7,9373.7,9207.5,9223.5,0
XMM,20141023,2991.6,2991.6,2933.1,2938.1,0
XNJ,20141023,4037.7,4060.6,4014.9,4022.8,0
XPJ,20141023,1108.4,1118.3,1107.9,1113.9,0
XSJ,20141023,9666.7,9715.7,9643.2,9715.7,0
XSO,20141023,2106.1,2106.1,2093.9,2098.5,0
XTJ,20141023,1919.7,1933.1,1919.7,1932.7,0
XTL,20141023,3398.1,3403.2,3384.4,3402.1,0
XTO,20141023,4482,4485.5,4464.5,4481,0
XUJ,20141023,5862.1,5862.1,5803.6,5845.8,0
XXJ,20141023,7132.7,7164.2,7115.3,7164.2,0
